Sqr Ft,Longitude,Latitude,Lot Size,Beds,Bath,Year Built,Days On Trulia,Zipcode,Days on Market,City_atlanta,City_aurora,City_baltimore,City_denver,City_fort wayne,City_jacksonville,City_los angeles,City_orlando,City_tampa,City_washington,State_ca,State_co,State_dc,State_fl,State_ga,State_in,State_md,day_of_week_listed_Friday,day_of_week_listed_Monday,day_of_week_listed_Saturday,day_of_week_listed_Sunday,day_of_week_listed_Thursday,day_of_week_listed_Tuesday,day_of_week_listed_Wednesday
2480,-118.37009,34.10408,23958.000000000004,3.0,3.0,1978.0,93.0,90069.0,582,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
546,-76.583565,39.300293,933.0,3.0,1.0,1920.0,180.0,21205.0,699,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3074,-118.286446,34.0813,5250.0,23.0,4.0,1912.0,64.0,90004.0,561,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3757,-104.70589,39.594086,6420.0,4.0,3.0,2008.0,161.0,80016.0,691,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
5775,-84.43135,33.866394,57063.600000000006,5.0,5.0,1951.0,4.0,30327.0,510,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1966,-118.20481,34.0921,9185.0,3.0,3.0,1922.0,6.0,90031.0,542,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1082,-81.67064,30.396688,5942.0,3.0,1.0,1944.0,180.0,32208.0,717,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1415,-81.7297,30.314306,6868.0,3.0,2.0,1939.0,180.0,32205.0,720,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1632,-84.38148,33.81944,9152.0,3.0,2.0,1982.0,180.0,30305.0,720,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1048,-81.68671,30.363457,6381.0,3.0,1.0,1958.0,136.0,32209.0,679,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1250,-81.66724,30.378563,4996.0,3.0,1.0,1924.0,180.0,32208.0,723,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1379,-81.705635,30.375078,8198.0,3.0,1.0,1958.0,136.0,32209.0,679,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1089,-81.67946,30.345121,3690.0,3.0,1.0,1930.0,18.0,32209.0,561,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1560,-76.51611,39.4141,13503.6,4.0,2.0,1950.0,2.0,21234.0,544,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3433,-118.393814,34.095257,5868.0,3.0,4.0,1990.0,69.0,90069.0,621,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1560,-76.7301,39.317463,10758.0,6.0,5.0,1952.0,96.0,21207.0,649,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
572,-81.42752,28.524988,5702.0,2.0,1.0,1958.0,118.0,32811.0,677,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2813,-84.36147,33.867615,20037.6,4.0,3.0,1950.0,35.0,30342.0,595,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3700,-118.2769,33.93268,7208.0,10.0,7.0,1921.0,21.0,90061.0,582,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2227,-118.30444,34.03073,7180.0,7.0,2.0,1908.0,7.0,90018.0,568,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1264,-76.992256,38.87908,1462.0,3.0,1.0,1920.0,62.0,20003.0,628,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
8622,-118.28898,34.11788,38768.4,6.0,7.0,1931.0,180.0,90027.0,751,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
5800,-81.62499,30.234968,21780.0,6.0,6.0,1979.0,2.0,32217.0,568,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1493,-81.72527,30.232878,11761.2,4.0,3.0,1984.0,180.0,32244.0,754,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1997,-81.437,30.397177,44866.8,3.0,2.0,2018.0,180.0,32226.0,754,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2711,-104.8975,39.694748,13939.2,5.0,3.0,1968.0,3.0,80231.0,557,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1774,-118.44386,34.099422,2662.0,3.0,3.0,1931.0,106.0,90077.0,685,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3300,-84.47019,33.70709,23958.000000000004,5.0,4.0,2008.0,180.0,30311.0,759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2200,-76.61165,39.312195,871.0,4.0,2.0,1920.0,180.0,21218.0,762,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1475,-76.75025,39.358765,6600.0,3.0,2.0,1955.0,2.0,21244.0,579,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1250,-76.58984,39.289776,696.0,2.0,2.0,1900.0,20.0,21231.0,606,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
3612,-81.63363,30.193552,60548.4,5.0,4.0,2003.0,108.0,32257.0,696,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1730,-76.58743,39.288105,1041.0,3.0,2.0,1900.0,34.0,21231.0,623,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2043,-84.353004,33.751896,5053.0,3.0,3.0,2015.0,97.0,30316.0,686,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2178,-104.760826,39.649635,3398.0,3.0,4.0,1984.0,2.0,80013.0,592,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1450,-118.31098,34.02899,5575.0,2.0,1.0,1908.0,104.0,90018.0,700,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1091,-118.28878,33.94255,4120.0,2.0,1.0,1936.0,38.0,90044.0,634,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1175,-81.20407,28.560635,6120.0,2.0,2.0,1986.0,55.0,32828.0,645,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1452,-76.92758,38.885384,4000.0,2.0,2.0,1941.0,141.0,20019.0,741,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
974,-82.43233,27.98676,6050.0,3.0,1.0,1957.0,21.0,33610.0,620,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1472,-81.6937,30.41091,40510.8,3.0,1.0,1943.0,2.0,32208.0,605,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3297,-81.17733,28.40474,47916.00000000001,4.0,4.0,2018.0,140.0,32832.0,744,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2231,-81.44395,30.313122,10486.0,4.0,3.0,1997.0,43.0,32224.0,647,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4809,-118.48446,34.074516,10230.0,4.0,4.0,1958.0,57.0,90049.0,663,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
12604,-84.35097,33.87278,16552.8,6.0,8.0,2006.0,170.0,30319.0,787,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4174,-118.383125,34.096786,14374.8,3.0,4.0,1955.0,13.0,90069.0,630,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3197,-118.278046,34.071632,4806.0,6.0,5.0,1963.0,55.0,90026.0,676,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4077,-81.25458,28.369345,7469.0,4.0,5.0,2018.0,180.0,32827.0,801,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1472,-118.17214,34.117443,7503.0,4.0,3.0,1914.0,7.0,90042.0,628,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4422,-81.44463,30.253422,16117.2,5.0,5.0,2009.0,180.0,32224.0,801,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1024,-76.67032,39.34963,1441.0,2.0,1.0,1938.0,2.0,21215.0,624,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2553,-81.44833,30.27707,7601.0,5.0,3.0,2002.0,97.0,32224.0,720,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1848,-118.423256,33.954876,6048.0,3.0,3.0,1950.0,139.0,90045.0,762,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2250,-82.58183,27.989323,7700.0,4.0,3.0,1963.0,2.0,33615.0,607,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2763,-118.32249,34.060524,8973.0,5.0,3.0,1920.0,55.0,90005.0,684,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
959,-118.30302,33.9784,4040.0,3.0,1.0,1922.0,2.0,90047.0,607,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1995,-81.146866,28.52322,6430.0,4.0,2.0,2004.0,30.0,32828.0,665,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
5402,-81.495316,28.41065,9391.0,7.0,8.0,2015.0,180.0,32836.0,815,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3293,-118.22979,34.096165,10890.0,9.0,3.0,1885.0,19.0,90065.0,670,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1352,-104.851006,39.71168,1307.0,2.0,2.0,1982.0,112.0,80012.0,764,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1520,-76.58534,39.285072,866.0,3.0,3.0,1880.0,79.0,21231.0,731,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1530,-81.76006,30.257034,8253.0,3.0,2.0,1960.0,2.0,32210.0,634,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1100,-82.48783,27.972752,5150.0,3.0,2.0,1951.0,115.0,33607.0,779,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
3159,-81.58627,30.159086,174240.0,5.0,4.0,1997.0,3.0,32258.0,653,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2418,-81.6334,30.080168,43560.0,4.0,3.0,2019.0,180.0,32259.0,845,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2613,-81.71047,30.302057,6503.0,6.0,4.0,1927.0,180.0,32205.0,814,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2132,-118.35375,34.049133,5984.0,4.0,4.0,1924.0,48.0,90019.0,679,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4089,-76.9373,38.886826,7688.0,6.0,4.0,1979.0,4.0,20019.0,677,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3062,-118.384155,33.970825,7398.0,6.0,4.0,1952.0,2.0,90045.0,668,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1861,-118.2776,34.076702,3614.0,4.0,4.0,1924.0,175.0,90026.0,855,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5608,-104.737785,39.591454,12196.8,5.0,4.0,1999.0,108.0,80016.0,796,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7395,-77.10082,38.93181,7200.0,5.0,6.0,1952.0,9.0,20016.0,700,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
803,-76.60772,39.277924,1306.0,2.0,2.0,1880.0,166.0,21230.0,858,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1204,-77.022964,38.934074,1810.0,3.0,2.0,1915.0,42.0,20010.0,734,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1917,-81.62082,30.279255,21344.4,4.0,3.0,1955.0,118.0,32207.0,814,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
700,-76.59353,39.307716,225.0,3.0,1.0,1910.0,9.0,21213.0,685,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
572,-76.58507,39.288586,473.0,2.0,2.0,1911.0,20.0,21231.0,725,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1576,-76.56892,39.289936,1450.0,2.0,3.0,1920.0,35.0,21224.0,741,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2190,-104.83438,39.69743,8581.0,5.0,2.0,1966.0,7.0,80012.0,689,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1687,-118.29399,33.95926,6082.0,5.0,2.0,1915.0,180.0,90044.0,894,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1344,-76.63324,39.280045,871.0,2.0,1.0,1900.0,180.0,21230.0,895,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3219,-118.24791,33.93813,8649.0,7.0,4.0,1918.0,79.0,90059.0,798,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2444,-82.6351,28.053349,3485.0,4.0,3.0,1985.0,4.0,33626.0,724,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1200,-76.574684,39.294544,36590400.0,2.0,1.0,1920.0,3.0,21224.0,706,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1969,-81.39849,28.38466,10868.0,3.0,2.0,1990.0,6.0,32837.0,732,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2880,-76.67466,39.36601,4792.0,4.0,4.0,2003.0,180.0,21209.0,907,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1755,-76.57535,39.297646,871.0,3.0,1.0,1915.0,75.0,21205.0,807,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6668,-104.88234,39.66993,10454.0,4.0,5.0,2019.0,180.0,80231.0,913,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2608,-104.749146,39.657696,7841.0,3.0,3.0,2003.0,48.0,80013.0,778,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1800,-76.570175,39.317356,2000.0,3.0,2.0,1941.0,20.0,21213.0,756,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1232,-82.41297,28.034943,6000.0,3.0,2.0,1993.0,67.0,33617.0,809,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5070,-81.2457,28.52284,871200.0,4.0,4.0,2000.0,180.0,32825.0,929,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1344,-82.419556,27.997347,5406.0,4.0,2.0,2002.0,177.0,33610.0,927,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1512,-76.67723,39.3305,7700.0,5.0,2.0,1923.0,25.0,21215.0,779,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3860,-76.62827,39.31232,1363.0,4.0,4.0,1906.0,107.0,21217.0,862,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1846,-81.22062,28.580093,5866.0,4.0,2.0,2003.0,155.0,32817.0,911,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3043,-81.32448,28.357609,6001.0,5.0,3.0,2015.0,133.0,32824.0,902,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2093,-118.27732,34.064552,6496.0,3.0,3.0,1940.0,180.0,90057.0,951,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4122,-118.35143,34.082798,6299.0,4.0,5.0,2016.0,2.0,90036.0,745,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
672,-76.583374,39.31195,1014.0,3.0,1.0,1915.0,180.0,21213.0,954,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2620,-118.32163,34.05637,7305.0,5.0,3.0,1922.0,15.0,90005.0,790,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
896,-76.57481,39.32661,1598.0,3.0,2.0,1953.0,2.0,21213.0,749,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3344,-76.57398,39.282475,2278.0,3.0,3.0,2008.0,84.0,21224.0,862,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1326,-81.68977,30.360172,8264.0,4.0,2.0,1942.0,2.0,32209.0,759,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2770,-77.033714,38.91207,1853.0,3.0,4.0,1900.0,97.0,20009.0,902,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2709,-76.93597,38.90089,5780.0,4.0,3.0,1919.0,86.0,20019.0,898,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1440,-76.65227,39.280495,958.0,3.0,1.0,1920.0,147.0,21223.0,979,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1096,-76.583466,39.283337,684.0,2.0,2.0,1860.0,27.0,21224.0,860,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
5447,-81.51391,28.467773,20037.6,4.0,6.0,1996.0,180.0,32819.0,1024,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
